index,Sku,Style Id,Catalog,Category,Weight,TP 1,TP 2,MRP Old,Final MRP Old,Ajio MRP,Amazon MRP,Amazon FBA MRP,Flipkart MRP,Limeroad MRP,Myntra MRP,Paytm MRP,Snapdeal MRP
1037,Os1056_3XL,Os1056,Surmaya,Kurta Set,0.4,1295,1048.95,5395,5395,5395,5395,5395,5395,5395,5395,5395,5395
1038,Os1066_S,Os1066,Surmaya,Kurta Set,0.4,1150,931.50,4895,4895,4895,4895,4895,4895,4895,4895,4895,4895
1039,Os1066_M,Os1066,Surmaya,Kurta Set,0.4,1150,931.50,4895,4895,4895,4895,4895,4895,4895,4895,4895,4895
1040,Os1066_L,Os1066,Surmaya,Kurta Set,0.4,1150,931.50,4895,4895,4895,4895,4895,4895,4895,4895,4895,4895
1041,Os1066_XL,Os1066,Surmaya,Kurta Set,0.4,1150,931.50,4895,4895,4895,4895,4895,4895,4895,4895,4895,4895
1042,Os1066_2XL,Os1066,Surmaya,Kurta Set,0.4,1150,931.50,4895,4895,4895,4895,4895,4895,4895,4895,4895,4895
1043,Os1066_3XL,Os1066,Surmaya,Kurta Set,0.4,1150,931.50,4895,4895,4895,4895,4895,4895,4895,4895,4895,4895
1044,Os1103_S,Os1103,Surmaya,Gown,0.4,995,805.95,4295,4295,4295,4295,4295,4295,4295,4295,4295,4295
1045,Os1103_M,Os1103,Surmaya,Gown,0.4,995,805.95,4295,4295,4295,4295,4295,4295,4295,4295,4295,4295
1046,Os1103_L,Os1103,Surmaya,Gown,0.4,995,805.95,4295,4295,4295,4295,4295,4295,4295,4295,4295,4295
1047,Os1103_XL,Os1103,Surmaya,Gown,0.4,995,805.95,4295,4295,4295,4295,4295,4295,4295,4295,4295,4295
1048,Os1103_2XL,Os1103,Surmaya,Gown,0.4,995,805.95,4295,4295,4295,4295,4295,4295,4295,4295,4295,4295
1049,Os1103_3XL,Os1103,Surmaya,Gown,0.4,995,805.95,4295,4295,4295,4295,4295,4295,4295,4295,4295,4295
1050,Os1119_S,Os1119,Surmaya,Kurta Set,0.4,1150,931.50,4895,4895,4895,4895,4895,4895,4895,4895,4895,4895
1051,Os1119_M,Os1119,Surmaya,Kurta Set,0.4,1150,931.50,4895,4895,4895,4895,4895,4895,4895,4895,4895,4895
1052,Os1119_L,Os1119,Surmaya,Kurta Set,0.4,1150,931.50,4895,4895,4895,4895,4895,4895,4895,4895,4895,4895
1053,Os1119_XL,Os1119,Surmaya,Kurta Set,0.4,1150,931.50,4895,4895,4895,4895,4895,4895,4895,4895,4895,4895
1054,Os1119_2XL,Os1119,Surmaya,Kurta Set,0.4,1150,931.50,4895,4895,4895,4895,4895,4895,4895,4895,4895,4895
1055,Os1119_3XL,Os1119,Surmaya,Kurta Set,0.4,1150,931.50,4895,4895,4895,4895,4895,4895,4895,4895,4895,4895
1056,Os287_S,Os287,Mix,Kurta Set,0.4,695,562.95,3495,3495,3495,3495,3495,3495,3495,3195,3495,3495
1057,Os287_M,Os287,Mix,Kurta Set,0.4,695,562.95,3495,3495,3495,3495,3495,3495,3495,3195,3495,3495
1058,Os287_L,Os287,Mix,Kurta Set,0.4,695,562.95,3495,3495,3495,3495,3495,3495,3495,3195,3495,3495
1059,Os287_XL,Os287,Mix,Kurta Set,0.4,695,562.95,3495,3495,3495,3495,3495,3495,3495,3195,3495,3495
1060,Os287_2XL,Os287,Mix,Kurta Set,0.4,695,562.95,3495,3495,3495,3495,3495,3495,3495,3195,3495,3495
1061,Os287_3XL,Os287,Mix,Kurta Set,0.4,695,562.95,3495,3495,3495,3495,3495,3495,3495,3195,3495,3495
1062,Os287KR_S,Os287KR,Mix,Kurta,0.3,425,344.25,2195,2195,2195,2195,2195,2195,2195,2195,2195,2195
1063,Os287KR_M,Os287KR,Mix,Kurta,0.3,425,344.25,2195,2195,2195,2195,2195,2195,2195,2195,2195,2195
1064,Os287KR_L,Os287KR,Mix,Kurta,0.3,425,344.25,2195,2195,2195,2195,2195,2195,2195,2195,2195,2195
1065,Os287KR_XL,Os287KR,Mix,Kurta,0.3,425,344.25,2195,2195,2195,2195,2195,2195,2195,2195,2195,2195
1066,Os287KR_2XL,Os287KR,Mix,Kurta,0.3,425,344.25,2195,2195,2195,2195,2195,2195,2195,2195,2195,2195
1067,Os287KR_3XL,Os287KR,Mix,Kurta,0.3,425,344.25,2195,2195,2195,2195,2195,2195,2195,2195,2195,2195
1068,Os278_S,Os278,Mix,Kurta Set,0.4,650,526.50,3295,3295,3295,3295,3295,3295,3295,2995,3295,3295
1069,Os278_M,Os278,Mix,Kurta Set,0.4,650,526.50,3295,3295,3295,3295,3295,3295,3295,2995,3295,3295
1070,Os278_L,Os278,Mix,Kurta Set,0.4,650,526.50,3295,3295,3295,3295,3295,3295,3295,2995,3295,3295
1071,Os278_XL,Os278,Mix,Kurta Set,0.4,650,526.50,3295,3295,3295,3295,3295,3295,3295,2995,3295,3295
1072,Os278_2XL,Os278,Mix,Kurta Set,0.4,650,526.50,3295,3295,3295,3295,3295,3295,3295,2995,3295,3295
1073,Os278_3XL,Os278,Mix,Kurta Set,0.4,650,526.50,3295,3295,3295,3295,3295,3295,3295,2995,3295,3295
1074,Os278KR_S,Os278KR,Mix,Kurta,0.3,460,372.60,2397,2397,2397,2397,2397,2397,2397,2397,2397,2397
1075,Os278KR_M,Os278KR,Mix,Kurta,0.3,460,372.60,2397,2397,2397,2397,2397,2397,2397,2397,2397,2397
1076,Os278KR_L,Os278KR,Mix,Kurta,0.3,460,372.60,2397,2397,2397,2397,2397,2397,2397,2397,2397,2397
1077,Os278KR_XL,Os278KR,Mix,Kurta,0.3,460,372.60,2397,2397,2397,2397,2397,2397,2397,2397,2397,2397
1078,Os278KR_2XL,Os278KR,Mix,Kurta,0.3,460,372.60,2397,2397,2397,2397,2397,2397,2397,2397,2397,2397
1079,Os278KR_3XL,Os278KR,Mix,Kurta,0.3,460,372.60,2397,2397,2397,2397,2397,2397,2397,2397,2397,2397
1080,Os277_S,Os277,Mix,Kurta Set,0.4,675,546.75,3397,3397,3397,3397,3397,3397,3397,3095,3397,3397
1081,Os277_M,Os277,Mix,Kurta Set,0.4,675,546.75,3397,3397,3397,3397,3397,3397,3397,3095,3397,3397
1082,Os277_L,Os277,Mix,Kurta Set,0.4,675,546.75,3397,3397,3397,3397,3397,3397,3397,3095,3397,3397
1083,Os277_XL,Os277,Mix,Kurta Set,0.4,675,546.75,3397,3397,3397,3397,3397,3397,3397,3095,3397,3397
1084,Os277_2XL,Os277,Mix,Kurta Set,0.4,675,546.75,3397,3397,3397,3397,3397,3397,3397,3095,3397,3397
1085,Os277_3XL,Os277,Mix,Kurta Set,0.4,675,546.75,3397,3397,3397,3397,3397,3397,3397,3095,3397,3397
1086,Os277KR_S,Os277KR,Mix,Kurta,0.3,440,356.40,2295,2295,2295,2295,2295,2295,2295,2295,2295,2295
1087,Os277KR_M,Os277KR,Mix,Kurta,0.3,440,356.40,2295,2295,2295,2295,2295,2295,2295,2295,2295,2295
1088,Os277KR_L,Os277KR,Mix,Kurta,0.3,440,356.40,2295,2295,2295,2295,2295,2295,2295,2295,2295,2295
1089,Os277KR_XL,Os277KR,Mix,Kurta,0.3,440,356.40,2295,2295,2295,2295,2295,2295,2295,2295,2295,2295
1090,Os277KR_2XL,Os277KR,Mix,Kurta,0.3,440,356.40,2295,2295,2295,2295,2295,2295,2295,2295,2295,2295
1091,Os277KR_3XL,Os277KR,Mix,Kurta,0.3,440,356.40,2295,2295,2295,2295,2295,2295,2295,2295,2295,2295
1092,Os276_S,Os276,Mix,Kurta Set,0.4,695,562.95,3495,3495,3495,3495,3495,3495,3495,3195,3495,3495
1093,Os276_M,Os276,Mix,Kurta Set,0.4,695,562.95,3495,3495,3495,3495,3495,3495,3495,3195,3495,3495
1094,Os276_L,Os276,Mix,Kurta Set,0.4,695,562.95,3495,3495,3495,3495,3495,3495,3495,3195,3495,3495
1095,Os276_XL,Os276,Mix,Kurta Set,0.4,695,562.95,3495,3495,3495,3495,3495,3495,3495,3195,3495,3495
1096,Os276_2XL,Os276,Mix,Kurta Set,0.4,695,562.95,3495,3495,3495,3495,3495,3495,3495,3195,3495,3495
1097,Os276_3XL,Os276,Mix,Kurta Set,0.4,695,562.95,3495,3495,3495,3495,3495,3495,3495,3195,3495,3495
1098,Os276KR_S,Os276KR,Mix,Kurta,0.3,490,396.90,2495,2495,2495,2495,2495,2495,2495,2495,2495,2495
1099,Os276KR_M,Os276KR,Mix,Kurta,0.3,490,396.90,2495,2495,2495,2495,2495,2495,2495,2495,2495,2495
1100,Os276KR_L,Os276KR,Mix,Kurta,0.3,490,396.90,2495,2495,2495,2495,2495,2495,2495,2495,2495,2495
1101,Os276KR_XL,Os276KR,Mix,Kurta,0.3,490,396.90,2495,2495,2495,2495,2495,2495,2495,2495,2495,2495
1102,Os276KR_2XL,Os276KR,Mix,Kurta,0.3,490,396.90,2495,2495,2495,2495,2495,2495,2495,2495,2495,2495
1103,Os276KR_3XL,Os276KR,Mix,Kurta,0.3,490,396.90,2495,2495,2495,2495,2495,2495,2495,2495,2495,2495
1104,Os312_S,Os312,Mix,Kurta Set,0.4,635,514.35,Nill,Nill,Nill,Nill,Nill,Nill,Nill,Nill,Nill,Nill
1105,Os312_M,Os312,Mix,Kurta Set,0.4,635,514.35,Nill,Nill,Nill,Nill,Nill,Nill,Nill,Nill,Nill,Nill
1106,Os312_L,Os312,Mix,Kurta Set,0.4,635,514.35,Nill,Nill,Nill,Nill,Nill,Nill,Nill,Nill,Nill,Nill
1107,Os312_XL,Os312,Mix,Kurta Set,0.4,635,514.35,Nill,Nill,Nill,Nill,Nill,Nill,Nill,Nill,Nill,Nill
1108,Os312_2XL,Os312,Mix,Kurta Set,0.4,635,514.35,Nill,Nill,Nill,Nill,Nill,Nill,Nill,Nill,Nill,Nill
1109,Os312_3XL,Os312,Mix,Kurta Set,0.4,635,514.35,Nill,Nill,Nill,Nill,Nill,Nill,Nill,Nill,Nill,Nill
1110,Os312KR_S,Os312KR,Mix,Kurta,0.3,2095,1696.95,Nill,Nill,Nill,Nill,Nill,Nill,Nill,Nill,Nill,Nill
1111,Os312KR_M,Os312KR,Mix,Kurta,0.3,2095,1696.95,Nill,Nill,Nill,Nill,Nill,Nill,Nill,Nill,Nill,Nill
1112,Os312KR_L,Os312KR,Mix,Kurta,0.3,2095,1696.95,Nill,Nill,Nill,Nill,Nill,Nill,Nill,Nill,Nill,Nill
1113,Os312KR_XL,Os312KR,Mix,Kurta,0.3,2095,1696.95,Nill,Nill,Nill,Nill,Nill,Nill,Nill,Nill,Nill,Nill
1114,Os312KR_2XL,Os312KR,Mix,Kurta,0.3,2095,1696.95,Nill,Nill,Nill,Nill,Nill,Nill,Nill,Nill,Nill,Nill
1115,Os312KR_3XL,Os312KR,Mix,Kurta,0.3,2095,1696.95,Nill,Nill,Nill,Nill,Nill,Nill,Nill,Nill,Nill,Nill
1116,Os309_S,Os309,Mix,Kurta,0.3,415,336.15,2097,2097,2097,2097,2097,2097,2097,2097,2097,2097
1117,Os309_M,Os309,Mix,Kurta,0.3,415,336.15,2097,2097,2097,2097,2097,2097,2097,2097,2097,2097
1118,Os309_L,Os309,Mix,Kurta,0.3,415,336.15,2097,2097,2097,2097,2097,2097,2097,2097,2097,2097
1119,Os309_XL,Os309,Mix,Kurta,0.3,415,336.15,2097,2097,2097,2097,2097,2097,2097,2097,2097,2097
1120,Os309_2XL,Os309,Mix,Kurta,0.3,415,336.15,2097,2097,2097,2097,2097,2097,2097,2097,2097,2097
1121,Os309_3XL,Os309,Mix,Kurta,0.3,415,336.15,2097,2097,2097,2097,2097,2097,2097,2097,2097,2097
1122,Os280_S,Os280,Mix,Kurta Set,0.4,650,526.50,3297,3297,3297,3297,3297,3297,3297,3297,3297,3297
1123,Os280_M,Os280,Mix,Kurta Set,0.4,650,526.50,3297,3297,3297,3297,3297,3297,3297,3297,3297,3297
1124,Os280_L,Os280,Mix,Kurta Set,0.4,650,526.50,3297,3297,3297,3297,3297,3297,3297,3297,3297,3297
1125,Os280_XL,Os280,Mix,Kurta Set,0.4,650,526.50,3297,3297,3297,3297,3297,3297,3297,3297,3297,3297
1126,Os280_2XL,Os280,Mix,Kurta Set,0.4,650,526.50,3297,3297,3297,3297,3297,3297,3297,3297,3297,3297
1127,Os280_3XL,Os280,Mix,Kurta Set,0.4,650,526.50,3297,3297,3297,3297,3297,3297,3297,3297,3297,3297
1128,Os280KR_S,Os280KR,Mix,Kurta,0.3,425,344.25,2195,2195,2195,2195,2195,2195,2195,2195,2195,2195
1129,Os280KR_M,Os280KR,Mix,Kurta,0.3,425,344.25,2195,2195,2195,2195,2195,2195,2195,2195,2195,2195
1130,Os280KR_L,Os280KR,Mix,Kurta,0.3,425,344.25,2195,2195,2195,2195,2195,2195,2195,2195,2195,2195
1131,Os280KR_XL,Os280KR,Mix,Kurta,0.3,425,344.25,2195,2195,2195,2195,2195,2195,2195,2195,2195,2195
1132,Os280KR_2XL,Os280KR,Mix,Kurta,0.3,425,344.25,2195,2195,2195,2195,2195,2195,2195,2195,2195,2195
1133,Os280KR_3XL,Os280KR,Mix,Kurta,0.3,425,344.25,2195,2195,2195,2195,2195,2195,2195,2195,2195,2195
1134,Os279_S,Os279,Mix,Kurta Set,0.4,625,506.25,3197,3197,3197,3197,3197,3197,3197,2995,3197,3197
1135,Os279_M,Os279,Mix,Kurta Set,0.4,625,506.25,3197,3197,3197,3197,3197,3197,3197,2995,3197,3197
1136,Os279_L,Os279,Mix,Kurta Set,0.4,625,506.25,3197,3197,3197,3197,3197,3197,3197,2995,3197,3197
1137,Os279_XL,Os279,Mix,Kurta Set,0.4,625,506.25,3197,3197,3197,3197,3197,3197,3197,2995,3197,3197
1138,Os279_2XL,Os279,Mix,Kurta Set,0.4,625,506.25,3197,3197,3197,3197,3197,3197,3197,2995,3197,3197
1139,Os279_3XL,Os279,Mix,Kurta Set,0.4,625,506.25,3197,3197,3197,3197,3197,3197,3197,2995,3197,3197
1140,Os279KR_S,Os279KR,Mix,Kurta,0.3,400,324.00,Nill,Nill,Nill,Nill,Nill,Nill,Nill,Nill,Nill,Nill
1141,Os279KR_M,Os279KR,Mix,Kurta,0.3,400,324.00,Nill,Nill,Nill,Nill,Nill,Nill,Nill,Nill,Nill,Nill
1142,Os279KR_L,Os279KR,Mix,Kurta,0.3,400,324.00,Nill,Nill,Nill,Nill,Nill,Nill,Nill,Nill,Nill,Nill
1143,Os279KR_XL,Os279KR,Mix,Kurta,0.3,400,324.00,Nill,Nill,Nill,Nill,Nill,Nill,Nill,Nill,Nill,Nill
1144,Os279KR_2XL,Os279KR,Mix,Kurta,0.3,400,324.00,Nill,Nill,Nill,Nill,Nill,Nill,Nill,Nill,Nill,Nill
1145,Os279KR_3XL,Os279KR,Mix,Kurta,0.3,400,324.00,Nill,Nill,Nill,Nill,Nill,Nill,Nill,Nill,Nill,Nill
1146,Os283_S,Os283,Mix,Kurta,0.3,425,344.25,2197,2197,2197,2197,2197,2197,2197,2197,2197,2197
1147,Os283_M,Os283,Mix,Kurta,0.3,425,344.25,2197,2197,2197,2197,2197,2197,2197,2197,2197,2197
1148,Os283_L,Os283,Mix,Kurta,0.3,425,344.25,2197,2197,2197,2197,2197,2197,2197,2197,2197,2197
1149,Os283_XL,Os283,Mix,Kurta,0.3,425,344.25,2197,2197,2197,2197,2197,2197,2197,2197,2197,2197
1150,Os283_2XL,Os283,Mix,Kurta,0.3,425,344.25,2197,2197,2197,2197,2197,2197,2197,2197,2197,2197
1151,Os283_3XL,Os283,Mix,Kurta,0.3,425,344.25,2197,2197,2197,2197,2197,2197,2197,2197,2197,2197
1152,Os294_S,Os294,Mix,Kurta Set,0.4,595,481.95,2975,2975,2975,2997,2997,2975,2975,2895,2975,2975
1153,Os294_M,Os294,Mix,Kurta Set,0.4,595,481.95,2975,2975,2975,2997,2997,2975,2975,2895,2975,2975
1154,Os294_L,Os294,Mix,Kurta Set,0.4,595,481.95,2975,2975,2975,2997,2997,2975,2975,2895,2975,2975
1155,Os294_XL,Os294,Mix,Kurta Set,0.4,595,481.95,2975,2975,2975,2997,2997,2975,2975,2895,2975,2975
1156,Os294_2XL,Os294,Mix,Kurta Set,0.4,595,481.95,2975,2975,2975,2997,2997,2975,2975,2895,2975,2975
1157,Os294_3XL,Os294,Mix,Kurta Set,0.4,595,481.95,2975,2975,2975,2997,2997,2975,2975,2895,2975,2975
1158,Os294KR_S,Os294KR,Mix,Kurta,0.3,410,332.10,2095,2095,2095,2095,2095,2095,2095,2095,2095,2095
1159,Os294KR_M,Os294KR,Mix,Kurta,0.3,410,332.10,2095,2095,2095,2095,2095,2095,2095,2095,2095,2095
1160,Os294KR_L,Os294KR,Mix,Kurta,0.3,410,332.10,2095,2095,2095,2095,2095,2095,2095,2095,2095,2095
1161,Os294KR_XL,Os294KR,Mix,Kurta,0.3,410,332.10,2095,2095,2095,2095,2095,2095,2095,2095,2095,2095
1162,Os294KR_2XL,Os294KR,Mix,Kurta,0.3,410,332.10,2095,2095,2095,2095,2095,2095,2095,2095,2095,2095
1163,Os294KR_3XL,Os294KR,Mix,Kurta,0.3,410,332.10,2095,2095,2095,2095,2095,2095,2095,2095,2095,2095
1164,Os307_S,Os307,Mix,Kurta Set,0.4,650,526.50,3297,3297,3297,3297,3297,3297,3297,3297,3297,3297
1165,Os307_M,Os307,Mix,Kurta Set,0.4,650,526.50,3297,3297,3297,3297,3297,3297,3297,3297,3297,3297
1166,Os307_L,Os307,Mix,Kurta Set,0.4,650,526.50,3297,3297,3297,3297,3297,3297,3297,3297,3297,3297
1167,Os307_XL,Os307,Mix,Kurta Set,0.4,650,526.50,3297,3297,3297,3297,3297,3297,3297,3297,3297,3297
1168,Os307_2XL,Os307,Mix,Kurta Set,0.4,650,526.50,3297,3297,3297,3297,3297,3297,3297,3297,3297,3297
1169,Os307_3XL,Os307,Mix,Kurta Set,0.4,650,526.50,3297,3297,3297,3297,3297,3297,3297,3297,3297,3297
1170,Os307KR_S,Os307KR,Mix,Kurta,0.3,425,344.25,2195,2195,2195,2195,2195,2195,2195,2195,2195,2195
1171,Os307KR_M,Os307KR,Mix,Kurta,0.3,425,344.25,2195,2195,2195,2195,2195,2195,2195,2195,2195,2195
1172,Os307KR_L,Os307KR,Mix,Kurta,0.3,425,344.25,2195,2195,2195,2195,2195,2195,2195,2195,2195,2195
1173,Os307KR_XL,Os307KR,Mix,Kurta,0.3,425,344.25,2195,2195,2195,2195,2195,2195,2195,2195,2195,2195
1174,Os307KR_2XL,Os307KR,Mix,Kurta,0.3,425,344.25,2195,2195,2195,2195,2195,2195,2195,2195,2195,2195
1175,Os307KR_3XL,Os307KR,Mix,Kurta,0.3,425,344.25,2195,2195,2195,2195,2195,2195,2195,2195,2195,2195
1176,Os311_S,Os311,Mix,Kurta Set,0.4,599,485.19,Nill,Nill,Nill,Nill,Nill,Nill,Nill,Nill,Nill,Nill
1177,Os311_M,Os311,Mix,Kurta Set,0.4,599,485.19,Nill,Nill,Nill,Nill,Nill,Nill,Nill,Nill,Nill,Nill
1178,Os311_L,Os311,Mix,Kurta Set,0.4,599,485.19,Nill,Nill,Nill,Nill,Nill,Nill,Nill,Nill,Nill,Nill
1179,Os311_XL,Os311,Mix,Kurta Set,0.4,599,485.19,Nill,Nill,Nill,Nill,Nill,Nill,Nill,Nill,Nill,Nill
1180,Os311_2XL,Os311,Mix,Kurta Set,0.4,599,485.19,Nill,Nill,Nill,Nill,Nill,Nill,Nill,Nill,Nill,Nill
1181,Os311_3XL,Os311,Mix,Kurta Set,0.4,599,485.19,Nill,Nill,Nill,Nill,Nill,Nill,Nill,Nill,Nill,Nill
1182,Os311KR_S,Os311KR,Mix,Kurta,0.3,485,392.85,Nill,Nill,Nill,Nill,Nill,Nill,Nill,Nill,Nill,Nill
1183,Os311KR_M,Os311KR,Mix,Kurta,0.3,485,392.85,Nill,Nill,Nill,Nill,Nill,Nill,Nill,Nill,Nill,Nill
1184,Os311KR_L,Os311KR,Mix,Kurta,0.3,485,392.85,Nill,Nill,Nill,Nill,Nill,Nill,Nill,Nill,Nill,Nill
1185,Os311KR_XL,Os311KR,Mix,Kurta,0.3,485,392.85,Nill,Nill,Nill,Nill,Nill,Nill,Nill,Nill,Nill,Nill
1186,Os311KR_2XL,Os311KR,Mix,Kurta,0.3,485,392.85,Nill,Nill,Nill,Nill,Nill,Nill,Nill,Nill,Nill,Nill
1187,Os311KR_3XL,Os311KR,Mix,Kurta,0.3,485,392.85,Nill,Nill,Nill,Nill,Nill,Nill,Nill,Nill,Nill,Nill
1188,Os303_S,Os303,Mix,Kurta,0.3,415,336.15,2097,2097,2097,2097,2097,2097,2097,2097,2097,2097
1189,Os303_M,Os303,Mix,Kurta,0.3,415,336.15,2097,2097,2097,2097,2097,2097,2097,2097,2097,2097
1190,Os303_L,Os303,Mix,Kurta,0.3,415,336.15,2097,2097,2097,2097,2097,2097,2097,2097,2097,2097
1191,Os303_XL,Os303,Mix,Kurta,0.3,415,336.15,2097,2097,2097,2097,2097,2097,2097,2097,2097,2097
1192,Os303_2XL,Os303,Mix,Kurta,0.3,415,336.15,2097,2097,2097,2097,2097,2097,2097,2097,2097,2097
1193,Os303_3XL,Os303,Mix,Kurta,0.3,415,336.15,2097,2097,2097,2097,2097,2097,2097,2097,2097,2097
1194,Os282_S,Os282,Mix,Kurta Set,0.4,640,518.40,3197,3197,3295,3295,3295,3295,3197,3197,3197,3197
1195,Os282_M,Os282,Mix,Kurta Set,0.4,640,518.40,3197,3197,3295,3295,3295,3295,3197,3197,3197,3197
1196,Os282_L,Os282,Mix,Kurta Set,0.4,640,518.40,3197,3197,3295,3295,3295,3295,3197,3197,3197,3197
1197,Os282_XL,Os282,Mix,Kurta Set,0.4,640,518.40,3197,3197,3295,3295,3295,3295,3197,3197,3197,3197
1198,Os282_2XL,Os282,Mix,Kurta Set,0.4,640,518.40,3197,3197,3295,3295,3295,3295,3197,3197,3197,3197
1199,Os282_3XL,Os282,Mix,Kurta Set,0.4,640,518.40,3197,3197,3295,3295,3295,3295,3197,3197,3197,3197
1200,Os282KR_S,Os282KR,Mix,Kurta,0.3,415,336.15,2095,2095,2095,2295,2295,2295,2095,2295,2095,2095
1201,Os282KR_M,Os282KR,Mix,Kurta,0.3,415,336.15,2095,2095,2095,2295,2295,2295,2095,2295,2095,2095
1202,Os282KR_L,Os282KR,Mix,Kurta,0.3,415,336.15,2095,2095,2095,2295,2295,2295,2095,2295,2095,2095
1203,Os282KR_XL,Os282KR,Mix,Kurta,0.3,415,336.15,2095,2095,2095,2295,2295,2295,2095,2295,2095,2095
1204,Os282KR_2XL,Os282KR,Mix,Kurta,0.3,415,336.15,2095,2095,2095,2295,2295,2295,2095,2295,2095,2095
1205,Os282KR_3XL,Os282KR,Mix,Kurta,0.3,415,336.15,2095,2095,2095,2295,2295,2295,2095,2295,2095,2095
1206,Os290_S,Os290,Mix,Kurta Set,0.4,625,506.25,3195,3195,3195,3195,3195,3195,3195,3195,3195,3195
1207,Os290_M,Os290,Mix,Kurta Set,0.4,625,506.25,3195,3195,3195,3195,3195,3195,3195,3195,3195,3195
1208,Os290_L,Os290,Mix,Kurta Set,0.4,625,506.25,3195,3195,3195,3195,3195,3195,3195,3195,3195,3195
1209,Os290_XL,Os290,Mix,Kurta Set,0.4,625,506.25,3195,3195,3195,3195,3195,3195,3195,3195,3195,3195
1210,Os290_2XL,Os290,Mix,Kurta Set,0.4,625,506.25,3195,3195,3195,3195,3195,3195,3195,3195,3195,3195
1211,Os290_3XL,Os290,Mix,Kurta Set,0.4,625,506.25,3195,3195,3195,3195,3195,3195,3195,3195,3195,3195
1212,Os290KR_S,Os290KR,Mix,Kurta,0.3,400,324.00,2097,2097,2097,2097,2097,2097,2097,2097,2097,2097
1213,Os290KR_M,Os290KR,Mix,Kurta,0.3,400,324.00,2097,2097,2097,2097,2097,2097,2097,2097,2097,2097
1214,Os290KR_L,Os290KR,Mix,Kurta,0.3,400,324.00,2097,2097,2097,2097,2097,2097,2097,2097,2097,2097
1215,Os290KR_XL,Os290KR,Mix,Kurta,0.3,400,324.00,2097,2097,2097,2097,2097,2097,2097,2097,2097,2097
1216,Os290KR_2XL,Os290KR,Mix,Kurta,0.3,400,324.00,2097,2097,2097,2097,2097,2097,2097,2097,2097,2097
1217,Os290KR_3XL,Os290KR,Mix,Kurta,0.3,400,324.00,2097,2097,2097,2097,2097,2097,2097,2097,2097,2097
1218,Os289_S,Os289,Mix,Kurta Set,0.4,615,498.15,3095,3095,3095,3095,3095,3095,3095,2895,3095,3095
1219,Os289_M,Os289,Mix,Kurta Set,0.4,615,498.15,3095,3095,3095,3095,3095,3095,3095,2895,3095,3095
1220,Os289_L,Os289,Mix,Kurta Set,0.4,615,498.15,3095,3095,3095,3095,3095,3095,3095,2895,3095,3095
1221,Os289_XL,Os289,Mix,Kurta Set,0.4,615,498.15,3095,3095,3095,3095,3095,3095,3095,2895,3095,3095
1222,Os289_2XL,Os289,Mix,Kurta Set,0.4,615,498.15,3095,3095,3095,3095,3095,3095,3095,2895,3095,3095
1223,Os289_3XL,Os289,Mix,Kurta Set,0.4,615,498.15,3095,3095,3095,3095,3095,3095,3095,2895,3095,3095
1224,Os289KR_S,Os289KR,Mix,Kurta,0.3,425,344.25,2195,2195,2195,2195,2195,2195,2195,2195,2195,2195
1225,Os289KR_M,Os289KR,Mix,Kurta,0.3,425,344.25,2195,2195,2195,2195,2195,2195,2195,2195,2195,2195
1226,Os289KR_L,Os289KR,Mix,Kurta,0.3,425,344.25,2195,2195,2195,2195,2195,2195,2195,2195,2195,2195
1227,Os289KR_XL,Os289KR,Mix,Kurta,0.3,425,344.25,2195,2195,2195,2195,2195,2195,2195,2195,2195,2195
1228,Os289KR_2XL,Os289KR,Mix,Kurta,0.3,425,344.25,2195,2195,2195,2195,2195,2195,2195,2195,2195,2195
1229,Os289KR_3XL,Os289KR,Mix,Kurta,0.3,425,344.25,2195,2195,2195,2195,2195,2195,2195,2195,2195,2195
1230,Os1041_S,Os1041,Mix,Kurta Set,0.4,#VALUE!,#VALUE!,Nill,Nill,Nill,Nill,Nill,Nill,Nill,2895,Nill,Nill
1231,Os1041_M,Os1041,Mix,Kurta Set,0.4,#VALUE!,#VALUE!,Nill,Nill,Nill,Nill,Nill,Nill,Nill,2895,Nill,Nill
1232,Os1041_L,Os1041,Mix,Kurta Set,0.4,#VALUE!,#VALUE!,Nill,Nill,Nill,Nill,Nill,Nill,Nill,2895,Nill,Nill
1233,Os1041_XL,Os1041,Mix,Kurta Set,0.4,#VALUE!,#VALUE!,Nill,Nill,Nill,Nill,Nill,Nill,Nill,2895,Nill,Nill
1234,Os1041_2XL,Os1041,Mix,Kurta Set,0.4,#VALUE!,#VALUE!,Nill,Nill,Nill,Nill,Nill,Nill,Nill,2895,Nill,Nill
1235,Os1041_3XL,Os1041,Mix,Kurta Set,0.4,#VALUE!,#VALUE!,Nill,Nill,Nill,Nill,Nill,Nill,Nill,2895,Nill,Nill
1236,Os1109_M,Os1109,Mix,Kurta Set,0.4,1195,967.95,5997,5997,5997,5997,5997,5997,5997,5997,5997,5997
1237,Os1109_L,Os1109,Mix,Kurta Set,0.4,1195,967.95,5997,5997,5997,5997,5997,5997,5997,5997,5997,5997
1238,Os1109_XL,Os1109,Mix,Kurta Set,0.4,1195,967.95,5997,5997,5997,5997,5997,5997,5997,5997,5997,5997
1239,Os1109_2XL,Os1109,Mix,Kurta Set,0.4,1195,967.95,5997,5997,5997,5997,5997,5997,5997,5997,5997,5997
1240,IRIS_1413_2XL,IRIS_1413,Nill,Nill,Nill,818,662.58,2494,2494,2494,2494,2494,2494,2494,2494,2494,2494
