,start_date,end_date,data_points_count
EMD,2015-09-29 09:30:00,2020-08-18 16:00:00,194202.0
EME,2015-09-29 09:30:00,2020-08-18 16:00:00,330045.0
EMES,2015-09-29 09:30:00,2019-05-31 15:59:00,216280.0
EMF,2015-09-29 09:30:00,2020-08-18 15:59:00,73980.0
EMGX,,,
EMI,2018-03-19 09:30:00,2018-12-14 20:00:00,1007.0
EMJ,2015-09-29 09:30:00,2019-01-18 20:00:00,14207.0
EMKR,2015-09-29 09:30:00,2020-08-18 16:00:00,195855.0
EML,2015-09-29 09:37:00,2020-08-18 16:00:00,25403.0
EMMA,2017-07-14 09:35:00,2020-08-18 15:08:00,37666.0
EMMAW,2017-07-14 09:30:00,2020-08-18 12:44:00,1076.0
EMMS,2015-09-29 09:30:00,2020-08-18 14:54:00,30013.0
EMMSP,2015-09-29 15:49:00,2016-03-16 13:49:00,255.0
EMN,2015-09-29 09:30:00,2020-08-18 16:03:00,458464.0
EMO,2015-09-29 09:28:00,2020-08-18 15:59:00,193948.0
EMP,2016-09-16 09:30:00,2020-08-18 16:00:00,33628.0
EMQ,2015-09-29 10:05:00,2016-06-10 16:02:00,1181.0
EMR,2015-09-29 09:30:00,2020-08-18 16:03:00,482582.0
EMS,,,
EMVX,,,
EMX,2015-09-29 09:54:00,2020-08-18 16:00:00,52024.0
EMXX,2015-09-29 09:54:00,2016-12-23 15:52:00,9286.0
EMZ,2015-09-29 09:35:00,2016-10-14 14:55:00,4068.0
ENA,,,
ENB,2015-09-29 09:30:00,2020-08-18 16:00:00,482776.0
ENBA,2018-04-25 09:43:00,2020-08-18 16:00:00,43110.0
ENBL,2015-09-29 09:30:00,2020-08-18 16:06:00,300859.0
END,,,
ENDP,2015-09-29 09:30:00,2020-08-18 16:00:00,494341.0
ENER,,,
ENFC,2015-09-29 10:21:00,2019-12-31 17:26:00,23950.0
ENG,2015-09-29 09:28:00,2020-08-18 16:00:00,46871.0
ENH,2015-09-29 09:30:00,2017-03-28 16:08:00,102074.0
ENH.A,2015-09-29 09:49:00,2015-12-23 15:20:00,1202.0
ENH.B,2015-09-29 09:30:00,2016-05-31 15:58:00,4787.0
ENH.C,2015-10-09 11:33:00,2017-10-20 16:07:00,21587.0
ENI,2015-09-29 09:30:00,2016-04-26 16:02:00,46317.0
ENIA,2015-09-29 09:30:00,2020-08-18 16:00:00,388327.0
ENIC,2016-04-21 09:38:00,2020-08-18 16:00:00,241437.0
ENJ,2015-09-29 09:35:00,2020-08-21 15:50:00,4555.0
ENL,,,
ENLC,2015-09-29 09:30:00,2020-08-18 16:06:00,383598.0
ENLK,2015-09-29 09:30:00,2019-01-25 16:30:00,263403.0
ENLV,2015-09-29 09:34:00,2020-08-18 15:59:00,62710.0
ENMD,,,
ENO,2017-11-02 09:30:00,2020-08-18 16:00:00,15184.0
ENOB,2015-09-29 10:20:00,2020-08-18 16:00:00,34219.0
ENOC,2015-09-29 09:30:00,2017-08-07 16:37:00,105960.0
ENPH,2015-09-29 09:30:00,2020-08-18 16:00:00,413838.0
ENR,2015-09-29 09:30:00,2020-08-18 16:00:00,410013.0
ENR.A,2019-01-23 09:30:00,2020-08-17 15:56:00,8346.0
ENRJ,2015-09-29 10:39:00,2018-03-26 19:59:00,49544.0
ENS,2015-09-29 09:30:00,2020-08-18 16:00:00,290842.0
ENSG,2015-09-29 09:30:00,2020-08-18 16:00:00,284838.0
ENSI,,,
ENSV,2015-09-29 09:30:00,2020-08-18 16:12:00,123505.0
ENT,2015-09-29 09:30:00,2020-08-03 19:52:00,266549.0
ENTA,2015-09-29 09:30:00,2020-08-18 16:00:00,256617.0
ENTG,2015-09-29 09:30:00,2020-08-18 16:10:00,405300.0
ENTL,2015-09-29 09:30:00,2018-02-27 18:16:00,75813.0
ENTU,,,
ENTX,2018-06-28 12:26:00,2020-08-18 15:59:00,12531.0
ENTXW,2018-06-28 12:27:00,2020-08-18 14:00:00,717.0
ENV,2015-09-29 09:30:00,2020-08-18 16:00:00,306117.0
ENVA,2015-09-29 09:30:00,2020-08-18 16:00:00,286841.0
ENVE,,,
ENVI,2015-09-29 09:28:00,2015-10-26 16:00:00,1442.0
ENX,2015-09-29 09:30:00,2020-08-18 15:59:00,65232.0
ENZ,2015-09-29 09:30:00,2020-08-18 16:00:00,223738.0
ENZY,2015-09-29 09:30:00,2018-01-10 16:03:00,27601.0
EOC,2015-09-29 09:30:00,2016-04-26 16:02:00,24523.0
EOCA,2016-04-21 10:14:00,2016-11-30 16:02:00,14272.0
EOCC,2015-09-29 09:30:00,2018-12-28 16:02:00,110230.0
EOD,2015-09-29 09:30:00,2020-08-18 16:00:00,180221.0
EOG,2015-09-29 08:54:00,2020-08-18 16:01:00,487209.0
EOI,2015-09-29 09:30:00,2020-08-18 15:59:00,141788.0
EOLS,2018-02-08 10:56:00,2020-08-18 16:11:00,166558.0
EONC,,,
EOPN,,,
EOS,2015-09-29 09:30:00,2020-08-18 16:00:00,167266.0
EOSPN,,,
EOT,2015-09-29 09:30:00,2020-08-18 15:49:00,54824.0
EOX,2015-09-29 09:30:00,2016-03-22 15:59:00,19506.0
EP,,,
EP.C,2015-09-29 09:32:00,2020-08-17 15:58:00,6122.0
EPAC,2015-09-29 09:30:00,2020-08-18 16:00:00,335467.0
EPAM,2015-09-29 09:30:00,2020-08-18 16:00:00,328307.0
EPAX,2015-09-29 09:30:00,2015-10-23 09:43:00,1206.0
EPAY,2015-09-29 09:30:00,2020-08-18 16:03:00,308807.0
EPB,,,
EPC,2015-09-29 09:30:00,2020-08-18 16:00:00,385604.0
EPD,2015-09-29 07:04:00,2020-08-18 16:06:00,491198.0
EPE,2015-09-29 09:30:00,2019-05-23 09:16:00,306287.0
EPHC,,,
EPIC,,,
EPIQ,2015-09-29 09:30:00,2016-09-30 16:00:00,37086.0
EPIX,2015-10-01 09:30:00,2020-08-18 16:00:00,23924.0
EPL,,,
EPM,2015-09-29 09:30:00,2020-08-18 16:00:00,168608.0
EPM.A,2015-09-29 15:53:00,2016-11-10 09:36:00,895.0
EPOC,,,
EPR,2015-09-29 09:30:00,2020-08-18 16:00:00,389568.0
EPR.C,2015-09-29 09:50:00,2020-08-17 15:59:00,9840.0
EPR.E,2015-09-29 12:00:00,2020-08-17 15:59:00,9487.0
EPR.F,2015-09-29 11:26:00,2017-12-20 15:41:00,4046.0
EPR.G,2017-12-08 09:30:00,2020-08-17 16:28:00,19721.0
EPRS,2015-09-29 09:30:00,2016-08-03 15:59:00,29243.0
EPRT,2018-06-21 10:19:00,2020-08-18 16:00:00,165290.0
EPSN,2015-09-29 10:30:00,2020-08-18 15:29:00,7240.0
EPZM,2015-09-29 09:29:00,2020-08-18 16:00:00,356709.0
EQ,2018-10-12 11:12:00,2020-08-18 16:14:00,27409.0
EQBK,2015-11-11 10:50:00,2020-08-18 16:00:00,85619.0
EQC,2015-09-29 09:30:00,2020-08-18 16:00:00,399114.0
EQC.D,2015-09-29 12:18:00,2020-08-17 14:17:00,10477.0
EQC.E,2015-09-29 09:49:00,2016-05-13 16:02:00,3081.0
EQCO,2015-09-29 09:30:00,2018-03-06 15:49:00,16141.0
EQGP,2018-03-05 09:30:00,2019-01-04 16:00:00,40789.0
EQH,2018-05-10 10:35:00,2020-08-18 16:00:00,215558.0
EQH.A,2019-12-02 09:30:00,2020-08-17 15:59:00,22398.0
EQIX,2015-09-29 09:30:00,2020-08-18 16:00:00,373654.0
EQM,2015-09-29 09:30:00,2020-06-16 16:22:00,331672.0
EQNR,2015-09-29 05:51:00,2020-08-21 16:00:00,473633.0
EQR,2015-09-29 09:30:00,2020-08-18 16:00:00,469681.0
EQS,2015-09-29 09:31:00,2020-08-18 13:41:00,8464.0
EQT,2015-09-29 09:30:00,2020-08-18 16:00:00,479692.0
EQU,,,
EQX,2019-09-16 09:30:00,2020-08-18 16:33:00,64991.0
EQY,2015-09-29 09:30:00,2017-03-01 16:11:00,124039.0
ERA,2015-09-29 09:30:00,2020-06-11 18:59:00,146655.0
ERB,2015-09-29 09:30:00,2016-09-29 16:00:00,3905.0
ERC,2015-09-29 09:30:00,2020-08-18 15:59:00,160293.0
ERES,,,
ERESU,2020-07-23 10:30:00,2020-08-18 15:49:00,1012.0
ERF,2015-09-29 08:34:00,2020-08-18 16:00:00,426148.0
ERH,2015-09-29 09:30:00,2020-08-18 15:56:00,43743.0
ERI,2015-09-29 09:30:00,2020-07-20 19:58:00,380126.0
ERIC,2015-09-29 09:30:00,2020-08-18 16:16:00,488113.0
ERIE,2015-09-29 09:30:00,2020-08-21 16:00:00,110072.0
ERII,2015-09-29 09:30:00,2020-08-18 16:00:00,310644.0
ERJ,2015-09-29 09:02:00,2020-08-18 16:00:00,459036.0
ERN,2015-09-29 09:32:00,2018-04-25 12:31:00,46432.0
EROC,2015-09-29 09:30:00,2015-10-08 16:00:00,1565.0
EROCW,,,
EROS,2015-09-29 08:00:00,2020-08-18 16:05:00,349807.0
ERS,2015-09-29 12:29:00,2017-05-05 16:00:00,4844.0
ERT,,,
ERTS,,,
ERYP,2017-11-10 10:03:00,2020-08-14 14:54:00,3609.0
ES,2015-09-29 09:31:00,2020-08-18 16:00:00,474251.0
ESA,,,
ESBA,2015-09-29 09:44:00,2020-08-17 09:30:00,19319.0
ESBF,,,
ESBK,2015-09-29 09:59:00,2020-08-18 14:56:00,9152.0
ESC,,,
ESCA,2015-09-29 09:33:00,2020-08-18 16:00:00,32050.0
ESCR,2015-09-29 09:30:00,2020-08-18 15:44:00,3140.0
ESCRP,2015-09-29 09:55:00,2015-11-10 15:49:00,191.0
ESD,2015-09-29 09:30:00,2016-12-16 16:04:00,41200.0
ESDI,2015-09-29 10:25:00,2018-01-03 15:58:00,5435.0
ESDIW,2017-08-10 09:43:00,2018-01-02 14:46:00,251.0
ESE,2015-09-29 09:30:00,2020-08-18 16:00:00,160885.0
ESEA,2015-09-29 14:02:00,2020-08-18 16:07:00,69728.0
ESGR,2015-09-29 09:30:00,2020-08-18 16:00:00,73444.0
ESGRO,2018-12-03 09:37:00,2020-08-18 16:00:00,12304.0
ESGRP,2018-07-13 09:35:00,2020-08-18 16:00:00,24568.0
ESI,2015-09-29 09:30:00,2020-08-18 16:00:00,418951.0
ESIC,,,
ESIO,2015-09-29 09:30:00,2019-02-01 16:04:00,205698.0
ESL,2015-09-29 09:30:00,2019-03-13 18:43:00,184612.0
ESLR,,,
ESLT,2015-09-29 09:30:00,2020-08-18 16:00:00,68695.0
ESMK,,,
ESND,2018-01-04 09:30:00,2019-01-30 16:06:00,60448.0
ESNT,2015-09-29 09:30:00,2020-08-18 16:00:00,403050.0
ESP,2015-09-29 10:13:00,2020-08-18 15:52:00,8348.0
ESPR,2015-09-29 06:10:00,2020-08-18 16:00:00,373562.0
ESQ,2017-06-27 10:51:00,2020-08-18 16:00:00,20979.0
ESRT,2015-09-29 09:30:00,2020-08-18 16:00:00,427069.0
ESRX,2015-09-29 09:30:00,2018-12-20 19:32:00,321012.0
ESS,2015-09-29 09:30:00,2020-08-18 16:10:00,334833.0
ESS.H,2015-09-29 10:02:00,2016-04-14 15:37:00,484.0
ESSA,2015-09-29 09:51:00,2020-08-18 16:00:00,31719.0
ESSC,2020-03-20 15:05:00,2020-08-14 14:06:00,472.0
ESSCR,2020-03-27 11:00:00,2020-08-18 13:48:00,657.0
ESSCU,2020-02-20 10:20:00,2020-08-12 10:54:00,722.0
ESSCW,2020-03-27 11:01:00,2020-08-18 17:44:00,2934.0
ESSX,2015-09-29 09:30:00,2017-08-30 15:51:00,4268.0
ESTA,2018-07-19 10:50:00,2020-08-18 16:00:00,50595.0
ESTC,2018-10-05 11:36:00,2020-08-18 16:13:00,157885.0
ESTE,2015-09-29 09:53:00,2020-08-18 16:00:00,173505.0
ESTR,2015-11-16 09:52:00,2020-01-31 17:06:00,20040.0
ESTRW,2015-11-16 08:41:00,2020-01-31 14:40:00,4003.0
ESV,2015-09-29 09:30:00,2019-07-26 16:57:00,384159.0
ESXB,2015-09-29 11:33:00,2020-08-18 16:00:00,45310.0
ESYS,,,
ET,2015-09-29 09:30:00,2020-08-18 16:06:00,508520.0
ETACU,2020-07-31 10:22:00,2020-08-18 16:00:00,877.0
ETAK,2015-09-29 09:43:00,2016-11-02 15:48:00,15143.0
ETB,2015-09-29 09:30:00,2020-08-21 15:52:00,96039.0
ETE,2015-09-29 09:30:00,2018-10-18 18:53:00,305025.0
ETF,,,
ETFC,2015-09-29 09:28:00,2020-08-18 16:00:00,482497.0
ETG,2015-09-29 09:30:00,2020-08-18 16:00:00,190383.0
ETH,2015-09-29 09:30:00,2020-08-18 16:00:00,286002.0
ETJ,2015-09-29 09:30:00,2020-08-19 09:42:00,200397.0
ETM,2015-09-29 09:30:00,2020-08-19 09:40:00,326790.0
ETN,2015-09-29 09:28:00,2020-08-18 16:00:00,480026.0
ETNB,2019-11-11 11:36:00,2020-08-18 16:00:00,16519.0
ETO,2015-09-29 09:30:00,2020-08-19 09:57:00,88891.0
ETON,2018-11-13 11:35:00,2020-08-18 16:00:00,33042.0
ETP,2018-01-04 08:06:00,2018-10-18 17:29:00,80557.0
ETP.C,2018-05-02 09:11:00,2020-08-17 15:59:00,44222.0
ETP.D,2018-07-27 09:31:00,2020-08-18 16:00:00,43497.0
ETP.E,2019-04-26 09:42:00,2020-08-17 15:55:00,31504.0
ETR,2015-09-29 09:30:00,2020-08-19 09:58:00,467119.0
ETRM,2015-09-29 09:30:00,2017-10-20 16:42:00,119515.0
ETRN,2018-10-31 11:59:00,2020-08-18 16:07:00,171344.0
ETSY,2015-09-29 09:30:00,2020-08-19 09:46:00,477228.0
ETTX,2018-09-26 10:01:00,2020-08-19 09:46:00,18283.0
ETUA,,,
ETV,2015-09-29 09:30:00,2020-08-18 16:00:00,190716.0
ETW,2015-09-29 09:30:00,2020-08-19 09:50:00,218725.0
ETX,2015-09-29 09:30:00,2020-08-19 09:30:00,47818.0
ETY,2015-09-29 09:30:00,2020-08-19 09:45:00,270160.0
EURN,2015-09-29 09:26:00,2020-08-19 09:43:00,373601.0
EV,2015-09-29 09:30:00,2020-08-19 09:43:00,420509.0
EVA,2015-09-29 09:30:00,2020-08-19 09:54:00,125369.0
EVAR,2015-09-29 09:30:00,2017-11-08 16:14:00,16077.0
EVBG,2016-09-16 10:10:00,2020-08-19 09:43:00,254237.0
EVBN,2015-09-30 10:23:00,2020-08-19 09:38:00,20841.0
EVBS,2015-09-29 09:59:00,2017-06-23 16:00:00,8447.0
EVC,2015-09-29 09:31:00,2020-08-19 09:48:00,289419.0
EVDY,2015-09-29 09:30:00,2016-12-05 16:00:00,61214.0
EVER,2015-09-29 09:30:00,2020-08-19 09:55:00,235201.0
EVER.A,2015-09-29 12:09:00,2017-06-08 15:56:00,7255.0
EVF,2015-09-29 09:30:00,2020-08-19 09:30:00,144395.0
EVFM,2015-09-29 09:30:00,2020-08-19 09:42:00,133192.0
EVG,2015-09-29 09:30:00,2020-08-19 09:30:00,64143.0
EVGBC,2019-06-14 11:15:00,2020-08-17 11:22:00,5.0
EVGN,2015-09-29 10:31:00,2020-08-19 09:39:00,15561.0
EVH,2015-09-29 09:30:00,2020-08-19 09:42:00,389263.0
EVHC,2015-09-29 09:30:00,2018-10-10 18:03:00,290206.0
EVI,2015-09-29 09:30:00,2020-08-19 09:30:00,48111.0
EVJ,2015-09-29 09:30:00,2019-02-22 16:00:00,22236.0
EVK,2015-09-29 11:07:00,2020-08-18 15:51:00,10045.0
EVLO,2018-05-09 10:54:00,2020-08-19 09:43:00,41840.0
EVLV,2015-09-29 09:30:00,2019-07-16 17:50:00,144947.0
EVM,2015-09-29 09:30:00,2020-08-19 09:30:00,104381.0
EVN,2015-09-29 09:30:00,2020-08-19 09:42:00,103092.0
EVO,2015-10-01 09:30:00,2019-01-18 20:00:00,5577.0
EVOK,2015-09-29 09:30:00,2020-08-19 09:45:00,134591.0
EVOL,2015-09-29 09:30:00,2020-08-19 09:41:00,34426.0
EVOP,2018-05-23 10:48:00,2020-08-19 09:44:00,134961.0
EVP,2015-09-29 15:31:00,2019-01-18 20:00:00,5855.0
EVR,2015-09-29 09:30:00,2020-08-19 09:41:00,366630.0
EVRG,2015-09-29 09:30:00,2020-08-19 09:44:00,444051.0
EVRI,2015-09-29 09:30:00,2020-08-19 09:43:00,385258.0
EVRY,,,
EVSI,2015-09-29 11:36:00,2020-08-19 09:42:00,30533.0
EVSIW,2019-04-16 09:09:00,2020-08-18 15:56:00,2988.0
EVT,2015-09-29 09:30:00,2020-08-19 09:43:00,183422.0
EVTC,2015-09-29 09:30:00,2020-08-19 09:44:00,334919.0
EVV,2015-09-29 09:30:00,2020-08-19 09:43:00,251621.0
EVVV,,,
EVY,2015-09-29 09:30:00,2020-08-19 09:30:00,27704.0
EW,2015-09-29 09:30:00,2020-08-19 09:44:00,466418.0
EWAC,,,
EWBC,2015-09-29 09:30:00,2020-08-19 09:45:00,440345.0
EXA,2015-09-29 10:12:00,2017-11-16 16:00:00,43489.0
EXAC,2015-09-29 09:30:00,2018-02-14 16:00:00,53515.0
EXAM,2015-09-29 09:30:00,2016-07-27 16:07:00,58521.0
EXAR,2015-09-29 09:30:00,2017-05-11 16:14:00,86718.0
EXAS,2015-09-29 09:30:00,2020-08-19 10:00:00,477010.0
EXBD,,,
EXC,2015-09-29 09:29:00,2020-08-19 09:49:00,483617.0
EXCU,2015-09-29 09:34:00,2017-05-31 16:02:00,14918.0
EXD,2015-09-29 10:10:00,2020-08-19 09:40:00,57051.0
EXE,,,
EXEL,2015-09-29 08:01:00,2020-08-19 09:45:00,487993.0
EXFO,2015-09-29 10:35:00,2020-08-19 09:35:00,40607.0
EXG,2015-09-29 09:30:00,2020-08-19 09:43:00,351967.0
EXH,2015-09-29 09:30:00,2015-11-03 16:00:00,9222.0
EXK,2015-09-29 09:30:00,2020-08-19 09:48:00,412524.0
EXL,,,
EXL.B,,,
EXLP,2015-09-29 09:30:00,2015-11-03 16:00:00,4540.0
EXLS,2015-09-29 09:30:00,2020-08-19 09:44:00,226530.0
EXM,,,
EXP,2015-09-29 09:30:00,2020-08-19 09:46:00,384837.0
EXPC,2019-11-05 15:59:00,2020-08-19 09:45:00,1581.0
EXPCU,2019-09-13 11:10:00,2020-08-12 10:37:00,731.0
EXPCW,2020-01-03 13:52:00,2020-08-17 14:53:00,157.0
EXPD,2015-09-29 09:30:00,2020-08-19 09:46:00,454892.0
EXPE,2015-09-29 09:30:00,2020-08-19 09:46:00,484528.0
EXPEV,,,
EXPI,2015-09-29 15:20:00,2020-08-19 09:46:00,111699.0
EXPO,2015-09-29 09:30:00,2020-08-19 09:44:00,220805.0
EXPR,2015-09-29 09:30:00,2020-08-19 09:47:00,462782.0
EXR,2015-09-29 09:30:00,2020-08-19 09:46:00,438791.0
EXTN,2015-11-04 09:32:00,2020-08-19 09:47:00,242694.0
EXTR,2015-09-29 09:30:00,2020-08-19 10:02:00,420892.0
EXXI,2015-09-29 09:30:00,2018-03-20 16:00:00,99511.0
EYE,2017-10-26 11:05:00,2020-08-19 09:47:00,215625.0
EYEG,2015-09-29 10:03:00,2020-08-19 09:42:00,108116.0
EYEGW,2015-09-29 11:26:00,2020-08-05 15:22:00,2980.0
EYEN,2018-01-25 10:51:00,2020-08-19 09:47:00,35358.0
EYES,2015-09-29 08:36:00,2020-08-19 09:47:00,211165.0
EYESW,2017-03-29 10:24:00,2020-08-19 09:30:00,3680.0
EYPT,2015-09-29 09:35:00,2020-08-19 10:07:00,219699.0
EZCH,2015-09-29 09:30:00,2016-02-22 16:00:00,22476.0
EZPW,2015-09-29 09:30:00,2020-08-19 09:48:00,318452.0
EZT,2015-09-29 09:30:00,2020-08-18 16:00:00,12363.0
F,2015-09-29 04:00:00,2020-08-19 09:48:00,588809.0
F.B,2019-06-18 09:12:00,2020-08-18 16:00:00,32337.0
F.C,2019-12-23 09:33:00,2020-08-18 16:00:00,24555.0
FAC,2015-09-29 14:32:00,2018-04-06 16:01:00,15161.0
FACE,,,
FACT,,,
FADV,,,
FAF,2015-09-29 09:30:00,2020-08-19 09:48:00,405046.0
FAII.U,,,
FAM,2015-09-29 09:30:00,2020-08-19 09:30:00,54986.0
FAMI,2018-02-16 14:55:00,2020-08-19 09:48:00,56988.0
FANG,2015-09-29 09:30:00,2020-08-19 09:49:00,474270.0
FANH,2015-09-29 09:30:00,2020-08-19 09:39:00,185826.0
FARM,2015-09-29 09:30:00,2020-08-19 09:48:00,125688.0
FARO,2015-09-29 09:30:00,2020-08-19 09:34:00,171457.0
FAST,2015-09-29 09:30:00,2020-08-19 09:49:00,481063.0
FAT,2017-10-23 10:50:00,2020-08-19 09:49:00,13874.0
FATBP,2020-07-14 09:30:00,2020-08-18 15:42:00,264.0
FATBW,2020-07-14 09:36:00,2020-08-19 09:30:00,337.0
FATE,2015-09-29 09:30:00,2020-08-19 09:50:00,304228.0
FAV,2015-09-29 09:50:00,2016-10-21 15:59:00,9749.0
FAX,2015-09-29 09:30:00,2020-08-19 09:49:00,290235.0
FB,2015-09-29 04:00:00,2020-08-19 09:49:00,711692.0
FBC,2015-09-29 09:30:00,2020-08-19 09:45:00,284068.0
FBCM,,,
FBHS,2015-09-29 09:30:00,2020-08-19 09:50:00,457613.0
FBIO,2015-09-29 09:30:00,2020-08-19 09:50:00,194286.0
FBIOP,2017-11-14 11:21:00,2020-08-19 09:43:00,9889.0
FBIZ,2015-09-29 09:30:00,2020-08-19 09:44:00,40075.0
FBK,2016-09-16 09:58:00,2020-08-19 09:50:00,114738.0
FBM,2017-02-10 09:50:00,2020-08-19 09:30:00,168684.0
FBMI,,,
FBMS,2015-09-30 16:00:00,2020-08-19 09:46:00,56955.0
FBN,,,
FBNC,2015-09-29 09:30:00,2020-08-19 09:50:00,145878.0
FBNK,2015-09-29 09:30:00,2020-04-30 15:58:00,49352.0
FBP,2015-09-29 09:32:00,2020-08-19 09:51:00,423617.0
FBR,2015-09-29 09:28:00,2019-01-03 16:04:00,302718.0
FBRC,2015-09-29 09:32:00,2017-06-01 17:54:00,26309.0
FBRX,2017-04-13 10:51:00,2020-08-19 09:50:00,145262.0
FBS.A,2015-09-29 10:08:00,2015-12-30 11:26:00,626.0
FBSS,2015-09-30 10:21:00,2020-08-18 15:14:00,4373.0
FC,2015-09-29 09:30:00,2020-08-19 09:39:00,95449.0
FCAM,2015-09-29 12:31:00,2016-12-14 15:53:00,2415.0
FCAP,2015-09-30 09:30:00,2020-08-18 16:00:00,7592.0
FCAU,2015-09-29 04:08:00,2020-08-19 09:54:00,494325.0
FCB,2018-01-04 09:30:00,2018-12-31 17:47:00,65815.0
FCBC,2015-09-29 09:30:00,2020-08-19 09:51:00,67062.0
FCBP,2018-01-05 10:56:00,2020-08-19 09:37:00,18665.0
FCCO,2015-09-30 09:31:00,2020-08-19 09:30:00,23065.0
FCCY,2015-09-29 10:36:00,2020-08-18 16:00:00,25088.0
FCE.A,2018-01-04 09:30:00,2018-12-07 17:52:00,83447.0
FCE.B,2015-09-29 09:39:00,2017-06-12 11:23:00,1309.0
FCEL,2015-09-29 09:30:00,2020-08-19 09:51:00,447132.0
FCF,2015-09-29 09:30:00,2020-08-19 09:51:00,346871.0
FCFC,,,
FCFP,2015-09-29 15:55:00,2017-06-30 18:08:00,12149.0
FCFS,2015-09-29 09:30:00,2020-08-19 09:50:00,281740.0
FCH,2015-09-29 09:30:00,2017-08-31 17:06:00,161164.0
FCH.A,2015-09-29 09:44:00,2017-08-31 16:04:00,10834.0
FCLF,2015-10-02 15:56:00,2016-09-08 16:00:00,1061.0
FCN,2015-09-29 09:30:00,2020-08-19 09:50:00,292165.0
FCNCA,2015-09-29 09:30:00,2020-08-19 09:52:00,62435.0
FCNCP,2020-03-13 09:48:00,2020-08-19 09:48:00,6556.0
FCO,2015-09-29 09:30:00,2020-08-19 09:52:00,59254.0
FCPT,2015-11-10 09:29:00,2020-08-19 09:53:00,324667.0
FCRD,2015-09-29 09:30:00,2020-08-19 09:51:00,156261.0
FCRW,2018-10-09 09:36:00,2020-08-17 13:47:00,2541.0
FCRZ,2015-12-16 11:01:00,2020-08-17 14:33:00,6371.0
FCS,2015-09-29 09:30:00,2016-09-19 08:52:00,75524.0
FCSC,2015-09-29 09:30:00,2019-12-12 15:59:00,117174.0
FCSX,,,
FCT,2015-09-29 09:36:00,2020-08-19 09:30:00,104463.0
FCTY,2015-09-29 15:23:00,2016-06-30 16:00:00,3263.0
FCVA,2015-09-29 09:30:00,2015-12-31 16:00:00,1014.0
FCX,2015-09-29 04:49:00,2020-08-19 09:53:00,566100.0
FCY,,,
FCZA,,,
FDBC,2015-09-30 09:50:00,2020-08-19 09:30:00,6728.0
FDC,2015-10-15 10:01:00,2019-07-26 18:58:00,369168.0
FDEF,2015-09-29 09:30:00,2020-06-19 16:00:00,96807.0
FDEU,2015-09-29 09:32:00,2020-08-19 09:52:00,98345.0
FDI,2015-09-29 09:30:00,2016-05-17 15:54:00,3240.0
FDML,2015-09-29 09:30:00,2017-01-23 16:59:00,59332.0
FDO,,,
FDP,2015-09-29 09:30:00,2020-08-19 09:52:00,267910.0
FDRY,,,
FDS,2015-09-29 09:30:00,2020-08-19 09:46:00,321821.0
FDUS,2015-09-29 09:30:00,2020-08-19 09:41:00,138208.0
FDUSG,2019-10-17 09:18:00,2020-08-18 15:56:00,1697.0
FDUSL,2018-02-05 09:38:00,2020-08-18 15:41:00,4336.0
FDUSZ,2019-02-11 09:31:00,2020-08-19 09:40:00,4077.0
FDX,2015-09-29 09:26:00,2020-08-19 09:53:00,488243.0
FE,2015-09-29 09:30:00,2020-08-19 09:53:00,483114.0
FEAC,2020-04-27 13:39:00,2020-08-19 09:53:00,13844.0
FEAC.U,,,
FED,,,
FEDU,2017-11-08 10:17:00,2020-08-19 10:07:00,27814.0
FEED,,,
FEI,2015-09-29 09:30:00,2020-08-19 09:47:00,204042.0
FEIC,2015-09-29 09:30:00,2016-09-19 16:00:00,59588.0
FEIM,2015-09-29 14:55:00,2020-08-19 09:30:00,16360.0
FELE,2015-09-29 09:30:00,2020-08-19 09:54:00,218218.0
FELP,2015-09-29 09:30:00,2019-11-08 11:00:00,57264.0
FEN,2015-09-29 09:30:00,2020-08-19 09:49:00,134928.0
FENC,2017-09-13 12:47:00,2020-08-19 09:49:00,61759.0
FENG,2015-09-29 09:30:00,2020-08-19 09:49:00,155950.0
FENX,2015-09-29 09:30:00,2018-04-20 15:40:00,44040.0
FEO,2015-09-29 09:30:00,2020-08-19 09:40:00,31260.0
FES,2015-09-29 09:50:00,2016-11-18 15:59:00,17724.0
FET,2015-09-29 09:30:00,2020-08-19 09:54:00,439101.0
FEYE,2015-09-29 07:05:00,2020-08-19 09:54:00,500287.0
FF,2015-09-29 09:30:00,2020-08-19 10:08:00,185970.0
FFA,2015-09-29 09:30:00,2020-08-19 09:54:00,80905.0
FFBC,2015-09-29 09:30:00,2020-08-19 09:54:00,295668.0
FFBCW,2015-09-30 14:55:00,2018-12-24 11:14:00,524.0
FFBH,,,
FFBW,2017-10-11 11:18:00,2020-08-18 15:54:00,5697.0
FFC,2015-09-29 09:30:00,2020-08-19 09:52:00,147597.0
FFCH,,,
FFCO,,,
FFD,,,
FFEX,,,
FFFD,,,
FFG,2015-09-29 09:30:00,2020-08-19 09:35:00,66689.0
FFHL,2015-09-29 09:59:00,2020-08-18 15:59:00,31158.0
FFI,,,
FFIC,2015-09-29 09:30:00,2020-08-19 10:09:00,135188.0
FFIN,2015-09-29 09:30:00,2020-08-19 09:53:00,287884.0
FFIV,2015-09-29 09:30:00,2020-08-19 09:57:00,420772.0
FFKT,2015-09-29 09:30:00,2018-08-20 16:00:00,32246.0
FFKY,,,
FFN,,,
FFNW,2015-09-29 09:30:00,2020-08-19 09:30:00,51653.0
